ID,Gender,10percentage,12graduation,12percentage,CollegeID,CollegeTier,collegeGPA,CollegeCityID,CollegeCityTier,GraduationYear,Logical,Quant,Domain,agreeableness,openess_to_experience,Salary
145701,m,83.67,2006,73.67,1599,2,72.7,1599,0,2010,495,615,0.538386893,0.8128,1.1343,900000
305068,f,65,2007,69,5232,2,63,5232,0,2011,355,515,0.538386893,-1.5273,-1.0774,120000
1223805,m,89,2010,90,2485,2,74,2485,1,2014,615,620,0.998876108,1.3779,-0.2859,205000
905220,m,86.8,2010,83.6,6290,1,81,6290,0,2014,645,545,0.911395278,1.2114,0.0973,315000
1008888,m,71,2010,74.4,17933,2,72,17933,0,2014,530,415,0.276047228,0.3789,0.8637,120000
806636,m,82.2,2010,69.8,11759,2,62.2,11759,0,2014,560,650,0.20739217,0.0459,-0.2859,240000
213053,m,86.9,2007,91.7,9184,2,67,9184,1,2011,505,595,0.377551419,0.1888,-0.2875,350000
112994,m,79,2006,76.6,996,2,77.85,996,1,2010,495,495,0.670743151,-0.5913,-0.1295,470000
285832,f,84.8,2006,78.66,974,2,69.47,974,0,2011,565,455,0.24545566,0.1888,0.5024,420000
1029602,m,88.1,2009,88.1,8218,2,62.57,8218,0,2013,510,520,0.423951396,1.3779,-0.0943,345000
78381,m,79.4,2007,86,182,2,74.5,182,1,2011,345,545,0.229481755,-0.1232,-0.4455,530000
1015635,m,82.6,2010,86.6,17208,2,74.24,17208,1,2014,485,355,0.493596387,0.5454,-0.6692,320000
1289938,m,71.8,2009,73,4979,2,76,4979,0,2014,605,545,0.486747008,-0.4536,1.4386,345000
637467,m,87.88,2009,89,8930,2,76.6,8930,1,2013,460,680,0.930370607,1.0449,-1.0524,360000
359807,m,69.5,2006,72,8641,2,68.15,8641,1,2012,465,495,0.952245573,0.9688,-0.4455,240000
982693,m,70,2010,65,387,2,71,387,0,2014,485,415,0.276047228,-0.7866,0.2889,240000
229944,m,72.4,2007,73.4,568,2,68.25,568,0,2011,625,655,0.81941653,-0.1232,0.0284,520000
1152429,m,70,2007,56,1995,2,54,1995,1,2013,580,405,0.842248322,0.8784,-0.2859,340000
216686,m,83.4,2007,78.6,4501,2,71.2,4501,0,2011,505,545,0.229481755,0.9688,1.4502,410000
555599,f,96.48,2009,82,1866,2,76,1866,1,2013,525,575,0.81941653,-0.6201,-1.4356,550000
60260,m,65,2006,66,501,2,64,501,0,2010,565,554,0.600057182,0.1888,1.1343,450000
1015299,f,75,2010,66.8,7827,2,68.5,7827,0,2014,470,260,0.053160305,1.7109,0.4805,200000
1063224,m,84,2010,89.5,3931,2,75.86,3931,0,2014,445,405,0.725984148,1.3779,0.2889,105000
309911,f,73.83,2005,72,5050,2,72,5050,0,2011,375,445,0.488347977,0.5008,-0.7615,100000
1202783,f,91.8,2010,94.9,16211,2,75,16211,0,2014,555,405,0.144789889,-0.2871,-0.8608,275000
595052,m,75.46,2008,75.5,1881,2,60.99,1881,0,2012,495,500,0.910770164,-0.6201,0.0973,205000
670536,m,75.4,2009,76.6,10971,2,66.12,10971,0,2013,545,605,0.735795709,-0.7866,-0.0943,360000
204592,f,71,2005,74,2756,1,88,2756,0,2011,385,475,0.843123727,-0.7473,-1.3934,450000
716346,m,70.6,2007,81.6,6688,2,81.8,6688,1,2012,545,680,0.843123727,-1.6191,1.0554,500000
246938,m,77,2005,52,6570,2,75.5,6570,0,2011,435,465,0.968237496,0.8128,1.4502,640000
847006,m,64.57,2005,49.67,14532,2,81.48,14532,0,2013,560,455,0.486747008,-0.1206,-1.0524,95000
348134,m,91.6,2008,91.6,3666,2,73.7,3666,0,2012,545,565,0.735795709,-0.7473,-0.8799,410000
745903,m,89.5,2009,92.2,9164,2,75.12,9164,1,2013,580,795,0.942116551,1.3779,1.0554,300000
577498,m,75.2,2009,84.6,7376,2,68.8,7376,0,2013,545,545,0.654107475,-1.9521,-0.8608,295000
668714,m,70.8,2008,73,8934,2,78.9,8934,0,2012,645,695,0.952245573,-1.1196,-2.0105,220000
283452,m,86.4,2005,79.8,2097,2,81.9,2097,0,2011,585,655,0.916869961,-0.2793,-0.6035,445000
340172,m,65.17,2009,70.2,10932,2,65.66,10932,0,2013,395,455,0.525922584,-0.4353,0.1864,180000
633333,m,72.5,2009,73,1982,2,72.54,1982,0,2013,510,485,0.124502074,0.2124,1.0554,165000
520055,f,87,2008,91.5,953,2,77.8,953,1,2012,520,500,0.968237496,0.9688,-0.1295,350000
600992,m,94.4,2006,65.9,4889,2,81.8,4889,1,2012,555,825,0.704090412,1.5444,-0.0943,240000
326089,m,83,2008,80.1,439,2,77.5,439,1,2012,545,415,0.910770164,0.3448,-0.1295,395000
345996,m,83.6,2007,74.8,6659,2,88.6,6659,1,2012,615,445,0.81941653,0.0328,-0.0506,400000
896540,m,72,2009,67,1115,2,57.5,1115,1,2013,570,515,0.842248322,0.0459,0.2889,400000
279695,m,77.8,2007,75.9,72,2,69.72,72,0,2011,485,605,0.793580615,0.1888,-0.4455,400000
439791,m,76.8,2008,67.2,83,2,60.08,83,0,2012,365,565,0.635978756,0.1498,-0.4455,350000
1095056,f,81.7,2009,77.4,9404,2,60,9404,0,2013,435,390,0.486747008,-0.1206,0.2889,140000
604995,f,87,2008,60,272,2,77.22,272,0,2013,620,470,0.744758354,1.5444,1.0554,300000
114636,m,72.4,2006,73.6,3971,2,71.54,3971,1,2010,545,505,0.990008757,0.6568,-2.0253,560000
676000,m,81.2,2008,75.4,2795,1,74.1,2795,0,2013,595,625,0.911395278,-1.1196,0.2889,335000
340877,f,70,2007,65,12,2,78,12,1,2012,545,445,0.864685413,-0.9033,-0.6035,470000
662921,m,77,2007,66.8,9072,2,78,9072,0,2013,525,645,0.783303537,0.0459,0.8637,325000
295111,m,69,2008,71,6182,2,55.45,6182,0,2011,495,375,0.0587928,-0.7473,-0.2875,265000
595896,m,93,2010,84.4,44,2,67.44,44,0,2014,545,650,0.670743151,-1.4526,-1.6273,120000
290605,m,71.2,2007,60,1129,2,50,1129,0,2011,445,465,0.0587928,0.5008,0.1864,180000
614179,m,78.8,2010,80,272,2,70.02,272,0,2014,535,635,-1,0.5454,0.2889,180000
656354,m,86.16,2009,89,8888,2,77,8888,0,2013,425,355,0.670743151,0.3789,1.247,365000
52752,m,83.46,2006,74,13372,2,83.2,13372,0,2013,555,554,0.994050872,1.2808,-0.9194,650000
941795,m,51.42,2007,55.44,272,2,67,272,0,2014,470,400,0.486747008,0.7119,-0.4776,120000
99750,f,78.8,2006,88.9,4809,2,65.8,4809,1,2010,455,585,0.376059587,-0.1232,-0.4455,120000
223212,m,77.5,2005,86,3395,1,67.4,3395,0,2011,455,435,0.600057182,0.7135,-1.0458,650000
802861,m,77.5,2010,83.2,14016,2,78.39,14016,0,2014,415,385,0.112139438,-1.6191,-2.0105,180000
425532,m,77.8,2007,58.8,75,2,73.3,75,0,2012,465,515,0.81941653,0.1498,-0.4455,300000
335000,f,89,2008,89.2,198,2,79.43,198,0,2013,575,525,0.704090412,-0.2793,0.3444,300000
815820,m,88.4,2009,75.5,44,2,80.42,44,0,2014,630,545,0.493596387,-1.6191,-0.6692,580000
242100,m,88,2007,80.4,6884,2,87.65,6884,0,2011,645,615,0.996570552,0.0328,-0.1295,35000
919708,m,79.4,2010,68.3,7376,2,76,7376,0,2014,510,470,0.744758354,-0.4536,-0.4776,340000
60259,m,86,2007,81,501,2,72,501,0,2010,345,615,0.229481755,0.0328,-0.9194,220000
336342,m,89.33,2008,97,8404,2,79,8404,0,2012,555,655,0.124502074,0.0328,-0.2875,380000
240420,m,90.6,2007,82.8,253,2,81.1,253,1,2011,605,595,0.635978756,0.3448,-0.2875,690000
902841,m,83,2010,82,9775,2,71,9775,1,2014,465,470,-1,-0.4536,-0.2859,430000
543804,f,88.57,2009,91,55,2,76.32,55,0,2013,695,705,0.901489571,-0.0842,-0.6035,930000
114346,m,66.6,2004,55.8,1310,2,63,1310,0,2010,375,385,0.600057182,1.1248,0.9763,120000
957046,f,85.8,2010,65.8,7627,2,69.7,7627,0,2014,630,750,0.622642916,1.0449,0.4805,340000
1073062,m,72.2,2009,76.8,5653,2,73.6,5653,0,2013,400,510,0.356536488,1.0449,0.6721,145000
640916,m,68,2009,72,1585,2,73,1585,0,2013,520,575,0.930370607,0.8784,0.0973,500000
652780,m,86,2009,94.4,9557,2,73.75,9557,1,2013,410,455,0.376059587,-0.9531,-0.2859,220000
1122862,m,81,2009,86,485,2,74.15,485,0,2014,625,630,0.978799293,-0.2871,-0.4776,300000
631489,m,75,2008,73,16687,2,66,16687,0,2013,400,575,0.276047228,-0.6201,-0.0943,120000
324782,m,88.09,2008,95.6,6609,2,75.6,6609,1,2012,625,495,0.694479328,1.1248,-0.643,350000
824943,f,81.3,2010,82.9,115,2,91,115,0,2014,670,720,0.911395278,-0.2871,0.0973,180000
654100,m,80.13,2004,80.2,12378,2,64.91,12378,0,2013,640,665,0.960603252,0.0459,-0.2859,95000
238326,m,86.6,2007,77.6,1067,2,65.57,1067,0,2011,545,565,0.862625475,0.5008,-0.2875,645000
868740,m,94.4,2010,86,8888,2,8.13,8888,0,2014,630,545,0.45901584,-0.6201,-0.4776,240000
956695,f,87.23,2010,76.12,15862,2,63.58,15862,0,2014,485,605,0.338786347,0.7119,0.4805,300000
30388,m,65.16,2004,60.01,64,2,71.52,64,0,2010,485,585,0.974396113,-0.2793,0.5024,280000
331122,f,90,2008,93,128,2,96.7,128,0,2014,595,595,0.704090412,0.6568,-1.0774,560000
245887,m,66.6,2007,68.6,105,2,60.22,105,0,2011,595,475,0.130441736,0.3448,0.6603,120000
955678,m,75,2009,60,105,2,66,105,0,2014,545,460,0.356536488,-1.1196,-1.4356,145000
327257,m,84,2008,82.53,6196,2,66,6196,0,2012,435,555,0.81941653,0.8518,0.5024,655000
336937,m,70.27,2009,85.67,3076,2,75,3076,0,2012,345,405,0.490636956,0.5008,-0.4455,100000
343471,f,68,2008,83,11368,2,68.6,11368,0,2012,334,365,0.0587928,-1.6833,-0.9194,350000
927772,m,93.44,2010,60.33,1937,2,58,1937,0,2014,425,470,0.144789889,-1.7856,-0.0943,300000
822977,m,73,2010,70.6,272,2,72,272,0,2014,520,470,0.328746379,0.8784,0.0973,180000
872404,m,73.6,2009,66.6,347,2,76,347,0,2014,465,500,0.486747008,1.3779,0.2889,180000
480210,m,83,2008,64,2253,2,72,2253,0,2012,455,515,-1,1.1248,-0.169,425000
225140,m,83.2,2006,72.2,11662,2,64.09,11662,1,2011,605,565,0.81941653,1.5928,0.6603,320000
328621,m,89.12,2008,74.33,1866,2,77.89,1866,1,2012,585,645,0.990008757,1.5538,-0.2875,430000
794191,m,85.2,2010,64,8350,2,69,8350,0,2014,435,470,0.080055281,1.3779,0.6721,240000
660938,f,88,2009,81,11473,2,78.5,11473,1,2013,535,415,0.525922584,-1.2861,1.4386,100000
1161589,m,78.67,2009,73.6,66,2,61.42,66,0,2014,435,560,0.598280691,-0.2871,-0.2511,420000
911856,m,72,2009,68.4,51,2,67.84,51,0,2014,470,680,0.998876108,-0.1206,0.2889,315000
1274522,m,70,2010,65,1139,2,66,1139,0,2014,470,545,-1,0.3789,-0.8608,325000
192918,m,73.5,2005,70.6,893,2,68.95,893,0,2011,375,585,0.81941653,-0.5913,0.0284,645000
971540,f,78,2010,80,540,2,79,540,1,2014,510,310,-1,1.3779,-0.2859,105000
360290,f,73.6,2008,62.66,11425,2,72.22,11425,1,2012,385,365,0.793580615,0.9688,-0.0506,400000
604570,m,62.2,2009,68.2,272,2,60.12,272,0,2013,450,340,0.694479328,0.5454,-0.0943,180000
308247,m,67,2007,73,350,2,64.7,350,0,2012,445,525,0.308400583,1.4368,-0.4455,300000
224873,m,89.6,2008,67,5086,2,75.37,5086,0,2012,595,554,0.998680246,0.1888,-0.2875,450000
1202809,f,76,2010,72,9141,2,70,9141,1,2014,420,390,0.622642916,0.7119,-1.4356,200000
812597,m,61.2,2009,50,6575,2,69.48,6575,1,2013,555,530,0.783303537,0.8784,-0.6692,910000
530441,m,54,2009,49,11759,2,62,11759,0,2013,390,265,0.216785486,-0.5913,0.3444,360000
326612,m,87.6,2008,86.4,3879,2,73.12,3879,0,2012,325,405,0.216785486,-0.0842,-0.2875,160000
1154140,f,72,2009,72,11877,2,68,11877,0,2013,445,235,-1,-0.9531,-0.6692,100000
1261348,m,77,2010,65,1995,2,57.25,1995,1,2014,555,645,0.765673581,-0.7866,-0.6692,250000
604529,m,83,2007,78.8,49,1,71.14,49,0,2012,620,795,0.376059587,-0.4536,-1.0524,450000
1039663,f,74,2009,75,7500,2,75,7500,0,2013,460,225,0.486747008,-0.2871,1.4003,300000
530381,m,81.2,2009,85.1,11759,2,85.1,11759,0,2013,610,590,0.824666401,0.0328,-0.6035,370000
836781,m,79,2008,76.4,11583,2,65,11583,0,2012,510,515,-1,0.8784,-0.0943,310000
995603,m,72.5,2009,85.9,16151,2,72.24,16151,0,2013,420,535,-1,1.0449,0.2889,240000
1152409,f,79,2009,75.69,2177,1,67.6,2177,0,2013,545,570,0.486747008,1.2114,1.6302,180000
329402,f,80.33,2008,86.9,11656,2,71.02,11656,0,2012,515,375,0.884122512,0.6178,0.0284,265000
599393,m,86.6,2009,80.9,830,2,76.6,830,1,2013,510,635,0.884122512,1.5444,0.8637,350000
967009,m,84.16,2010,73.4,903,2,73.3,903,0,2014,475,545,0.977066467,-0.6201,-0.0943,280000
284534,m,76,2007,74,3649,2,71.48,3649,1,2011,385,315,0.24545566,0.5008,0.5024,210000
296790,m,74.4,2006,69.9,1920,2,63,1920,0,2011,585,545,0.450876584,1.1248,0.3444,230000
604361,m,71.2,2008,63.4,6920,1,70.83,6920,1,2013,425,485,0.563267824,0.0459,-0.2859,350000
1259599,m,73.37,2010,61.57,11659,2,76,11659,1,2014,445,510,0.356536488,0.2124,0.2889,100000
262440,m,78,2006,83,8637,1,81.8,8637,0,2011,535,635,0.995464719,0.9688,-0.6035,460000
295554,m,83.2,2007,80.33,127,2,63,127,0,2011,595,565,0.670743151,0.0328,0.0284,450000
644914,f,78,2008,71,6835,2,73.5,6835,0,2013,520,430,0.535862819,0.2124,0.2889,250000
1245332,m,70,2008,60,51,2,70,51,0,2015,395,440,0.735795709,1.7109,0.4805,160000
792999,f,84.4,2009,67.4,7376,2,67.6,7376,0,2013,620,635,0.557389506,1.3779,0.4805,180000
308245,m,79.5,2007,77.8,350,2,69.88,350,0,2012,404,535,0.670743151,0.3448,0.8183,350000
230785,f,85.67,2007,75.67,974,2,66.67,974,0,2011,475,445,0.735795709,0.1888,0.3444,250000
914135,m,89,2010,89.6,51,2,73.33,51,0,2014,570,635,0.837620726,-1.4526,-0.6692,310000
1072371,m,78.66,2009,64.88,11025,2,73,11025,0,2013,495,485,0.23780284,0.2124,1.247,240000
822635,m,94,2010,86,272,2,82,272,0,2014,495,500,0.598280691,0.0459,-0.2859,200000
625984,f,79.6,2009,67.6,5690,2,71.2,5690,0,2013,460,575,0.793580615,1.5444,0.8637,210000
536517,f,69.54,2008,64.43,4501,2,63,4501,0,2012,520,355,0.308400583,1.9048,1.2528,350000
344387,m,80.8,2006,62.2,48,1,73.12,48,1,2012,485,545,0.793580615,1.9048,-0.4455,300000
1218578,f,81,2009,77.8,11942,2,65.35,11942,0,2014,510,390,0.20739217,-0.9531,-0.8608,145000
257095,m,58.9,1998,65.25,3492,2,71.7,3492,0,2010,335,405,0.143256541,-1.2153,0.6603,110000
758478,m,80,2008,60,12022,2,61,12022,0,2013,425,370,0.486747008,-0.7866,-1.4356,300000
34238,m,60,2005,71,285,1,73.4,285,0,2010,515,635,-1,0.0328,0.3444,570000
505974,f,83.2,2008,71.8,165,2,76.18,165,1,2012,665,635,0.793580615,0.0328,-0.9194,300000
374948,f,86,2008,80,9774,2,80.7,9774,1,2012,445,425,0.538386893,-0.9033,-1.2354,205000
1297773,m,76.4,2007,68.8,6982,2,80.2,6982,1,2014,615,605,-1,-0.4536,0.2889,325000
121780,f,92,2007,86.29,1294,2,77.14,1294,0,2010,475,495,0.910770164,1.5928,0.3444,75000
355888,m,81.86,2008,65.5,9786,2,70,9786,0,2012,475,465,0.488347977,-1.5273,-0.7615,320000
189790,m,68,2007,68.2,44,2,72.56,44,0,2011,575,575,0.916869961,1.2808,0.1864,395000
629628,f,94,2009,94.75,526,2,89,526,0,2013,425,470,0.557389506,0.8784,0.8637,305000
1230413,m,60,2010,72,429,2,76,429,0,2014,435,430,-1,1.2114,1.0554,220000
895667,f,92.6,2010,94.6,849,1,83,849,0,2014,640,650,0.486747008,-0.4536,-0.4776,655000
212005,m,49,2005,52,5690,2,68,5690,0,2011,375,565,0.704090412,-1.5273,-0.9194,270000
1264544,m,76,2009,86,15745,2,72,15745,1,2013,400,440,0.018540942,-1.4526,1.247,120000
864904,m,81.2,2008,80.7,8072,2,74.3,8072,0,2012,460,235,0.23780284,1.2114,-0.4776,215000
439109,m,81.2,2008,66.8,3081,2,77.6,3081,0,2012,605,535,0.538386893,0.0328,0.0284,400000
1219117,m,77,2009,66,11154,2,78,11154,1,2013,530,465,0.062221291,1.2114,0.6721,335000
299309,f,68.4,2007,68,5230,2,58.79,5230,0,2011,565,415,0.450876584,0.3448,-0.2875,160000
262821,m,76,2006,73,11025,2,78.7,11025,0,2011,475,305,0.916869961,0.0328,0.0284,150000
713751,f,75.6,2009,81.3,75,2,76.56,75,0,2017,415,515,0.793580615,-0.1206,1.4386,100000
914228,f,82,2010,76.6,14351,2,82,14351,0,2014,475,560,0.493596387,0.2124,0.0973,145000
337754,m,93.6,2006,74,3076,2,68,3076,0,2012,465,395,0.704090412,1.1248,0.7788,385000
1035826,m,74.16,2008,66,13147,2,74.64,13147,0,2014,570,465,0.744758354,0.2124,0.6721,75000
1053501,m,67.5,2008,80.4,6271,2,76,6271,0,2013,545,620,0.911395278,1.3779,0.0973,400000
852633,m,93.38,2010,79.83,11651,2,72.3,11651,0,2014,585,575,0.911395278,0.8784,0.4805,330000
58940,m,85.2,2005,72.4,44,2,66.13,44,0,2010,595,605,0.704090412,-0.5913,0.1864,450000
45579,m,71,2006,71,424,2,77,424,0,2010,585,625,0.983749967,0.3448,-1.2354,550000
563023,m,73.67,2008,80,10176,2,80.3,10176,0,2012,645,810,0.983749967,1.0449,1.6302,480000
614839,m,75,2010,75,272,2,73,272,0,2014,450,500,0.338786347,-0.2871,-0.0943,220000
1128347,m,84.8,2009,58,1872,2,61.49,1872,0,2013,410,485,0.744758354,-0.1206,-0.0943,335000
980748,m,88,2009,72,7557,2,71,7557,1,2014,675,680,-1,-0.7866,-1.0524,325000
1142382,f,77.8,2010,73.6,1213,2,75.5,1213,0,2014,385,235,0.23780284,-1.1196,0.8637,215000
281946,m,65.16,2007,63,4450,2,62.02,4450,0,2011,535,544,0.694479328,1.1248,0.3444,150000
404256,f,69.2,2007,87.4,3666,2,76.9,3666,0,2011,435,415,-1,-1.1196,-0.6692,115000
308793,m,82.4,2008,82.2,5904,2,76.6,5904,0,2012,485,585,0.670743151,-0.4353,-0.6035,360000
107796,m,67,2006,62,984,2,72,984,0,2010,455,495,0.535862819,-0.2793,-0.1295,1200000
1084021,f,79.5,2008,76,1572,2,76,1572,0,2013,570,595,0.356536488,0.5454,0.4805,300000
333394,m,87,2006,83,6434,2,73.8,6434,0,2012,465,625,0.563267824,-0.2012,-0.1295,415000
820418,m,94,2010,84.4,11127,1,77.5,11127,0,2014,610,590,0.998876108,0.5454,0.0973,400000
50626,m,69,2004,62,5399,2,80,5399,0,2009,545,725,0.884122512,0.0328,0.3444,180000
676743,f,71.6,2009,69,547,2,68.72,547,0,2013,645,705,0.952245573,-0.6201,-0.0943,400000
839602,m,78.16,2008,73.2,7738,2,76.54,7738,0,2012,570,650,0.842248322,-0.4536,-0.0943,525000
1035913,m,66.46,2009,62.81,2570,2,61.51,2570,0,2013,340,370,0.842248322,-0.1206,0.6721,110000
389425,m,80.4,2008,81.8,29,2,71.6,29,1,2012,635,665,0.864685413,-0.4353,-0.9194,380000
507132,m,70.1,2005,52,1995,2,58.59,1995,1,2012,410,355,0.607034038,0.0328,0.0284,170000
640533,m,88.4,2009,91,1622,2,70.35,1622,0,2013,595,680,0.843123727,1.2114,0.6721,400000
955684,m,52,2010,65.8,105,2,64.8,105,0,2014,315,220,0.976292561,-0.2871,-1.0524,200000
624804,m,56,2006,58,4233,2,78,4233,0,2013,500,470,0.930370607,0.0459,-0.6692,345000
337764,m,68.67,2006,59.66,3076,2,66,3076,0,2012,445,485,0.377551419,-3.8284,-3.763,220000
64118,f,75,2005,56,2198,2,72,2198,0,2010,485,435,0.308400583,-0.2793,0.5024,200000
294700,f,89.88,2007,95.4,1027,2,80.8,1027,1,2011,475,635,0.694479328,-0.2793,-0.2875,525000
785378,m,70,2010,70,11630,2,70,11630,0,2014,390,325,0.450876584,-0.2871,-0.0943,170000
991636,m,75,2009,60.13,13344,2,67.57,13344,0,2014,460,390,0.783303537,0.0459,0.8637,180000
1233201,m,70.14,2010,50,5818,2,70,5818,0,2014,570,475,0.842248322,0.7119,0.0973,85000
960922,m,81.4,2010,91.25,526,2,75,526,0,2014,390,280,0.336185066,-0.7866,-2.7769,150000
287134,m,62,2006,61,3449,2,73.94,3449,0,2011,355,605,0.81941653,-0.5913,-0.1295,400000
279508,m,75.2,2006,60.2,72,2,69.54,72,0,2011,645,515,0.704090412,0.3448,-0.1295,325000
533540,m,77,2008,71,1982,2,72.34,1982,0,2012,555,650,0.765673581,1.5928,0.1864,360000
1064536,m,68.3,2009,86,1242,2,75.6,1242,0,2013,505,585,0.622642916,0.0459,1.4386,330000
1279942,m,80,2009,80.6,16196,2,71.9,16196,0,2014,545,495,0.842248322,0.0459,0.8637,300000
246986,f,83.33,2007,81.16,6570,2,78.5,6570,0,2011,585,525,0.229481755,0.6568,0.3444,550000
334275,m,81,2007,77.7,1622,2,76,1622,0,2012,485,454,0.450876584,-0.2793,-1.2354,420000
297452,m,61,2007,77,3918,2,66,3918,1,2011,535,225,0.450876584,0.3448,-0.1295,60000
340628,m,77.8,2007,74,14169,2,67.3,14169,0,2012,595,544,0.901489571,-0.2012,-0.4455,300000
635283,m,64.53,2007,75,4053,2,74.33,4053,0,2013,515,325,0.842248322,1.2114,1.247,180000
334988,f,75,2008,71.8,9035,2,75.5,9035,0,2013,475,505,0.670743151,0.2668,-0.2875,325000
947956,m,79.6,2008,50.4,12834,2,58.1,12834,0,2014,520,390,0.953899775,-0.4536,-1.244,180000
1251363,m,85.83,2010,74.5,8946,2,75,8946,1,2014,570,535,0.953899775,0.5454,0.0973,340000
337919,f,91,2008,91,3076,2,81,3076,0,2012,405,385,0.694479328,0.1498,0.0284,360000
563037,m,82.8,2007,78.4,66,2,69.68,66,0,2011,525,650,0.229481755,0.3789,0.2889,110000
639820,m,64,2009,61,2812,2,67,2812,0,2013,450,445,0.538386893,0.3789,1.0554,200000
529581,m,71.67,2008,56.6,11942,2,62.1,11942,0,2012,440,575,0.635978756,0.9688,0.4234,210000
117081,m,90.6,2006,91.3,4554,2,78.56,4554,0,2010,495,535,0.563267824,0.8128,-0.1295,450000
1136423,m,86,2010,78,10333,2,71,10333,1,2014,375,560,0.966006923,-0.9531,-0.6692,400000
1088670,m,78,2008,77,2009,2,83,2009,1,2013,590,605,0.112139438,1.3779,-0.6692,265000
273690,m,85,2006,63.6,4023,2,64.94,4023,1,2011,435,544,0.635978756,1.2808,0.5024,515000
40838,m,68.8,2005,61.6,400,1,72,400,0,2010,505,635,0.535862819,-0.4353,-0.1295,1300000
798620,m,91,2010,87.2,13169,2,87.9,13169,0,2015,425,560,0.338786347,1.2114,0.0973,400000
520399,m,69.2,2008,67.8,78,2,74.6,78,0,2012,510,455,0.81941653,-1.5273,-1.1169,450000
348114,f,90,2008,87,3666,2,76,3666,0,2012,455,495,0.377551419,0.9688,-0.0167,335000
920246,m,70.66,2009,69.84,55,2,69,55,0,2014,410,695,0.144789889,-1.2861,-1.6273,125000
78728,m,53.6,2002,61.2,1920,2,65.24,1920,0,2010,565,525,0.538386893,1.4368,1.2923,240000
289190,m,71,2008,58,8170,2,71,8170,0,2012,295,375,0.3423149,0.0328,-0.2875,340000
58365,m,92.1,2006,93.5,495,2,74.3,495,1,2010,525,535,0.952245573,-0.7473,-0.6035,555000
99935,m,74.4,2006,70.6,956,2,62.93,956,1,2010,475,555,0.694479328,-0.2793,0.0284,300000
1281191,m,75,2009,65,23,2,63,23,0,2013,580,665,0.622642916,-0.2871,-0.8608,105000
912934,m,92,2010,91,1757,1,8.58,1757,0,2016,555,590,0.8295846,1.2114,1.247,400000
434552,m,89.8,2007,66.6,3054,2,55.33,3054,0,2012,205,435,-1,-0.2793,0.1864,300000
605881,m,89.5,2009,88.6,13110,2,75.9,13110,1,2013,560,545,0.952245573,0.8784,0.0973,240000
827485,m,78,2009,72,47,1,71.34,47,1,2014,460,620,0.744758354,0.2124,0.0973,350000
374150,m,76.7,2006,61,1589,1,65.2,1589,0,2012,375,545,0.958682017,1.4368,0.7788,800000
626784,m,72.67,2008,68.2,66,2,72.95,66,0,2013,450,665,0.735795709,0.7119,0.8637,335000
1089343,f,85.8,2010,78.2,14004,2,83,14004,0,2014,555,475,0.783303537,0.5454,1.6302,360000
1100533,m,90.24,2010,67.17,3770,2,68.65,3770,0,2014,435,405,0.3423149,-0.2871,0.0973,400000
650400,m,86,2010,70,11143,2,84.1,11143,0,2014,485,470,0.704090412,0.5454,0.2889,320000
552307,m,86,2008,73,121,1,66.6,121,0,2013,640,825,0.994050872,1.2114,0.4805,450000
1143383,m,80.04,2011,56.04,11444,2,60.48,11444,0,2015,565,465,0.486747008,1.5444,0.8637,120000
335166,m,84.4,2008,76.6,198,2,71.94,198,0,2013,515,425,0.413838256,-0.3183,0.3444,195000
218077,m,71.17,2007,72.4,4501,2,69.68,4501,0,2011,445,435,0.864685413,-0.4353,-1.7093,200000
800117,m,70.06,2010,65,12515,2,64.06,12515,1,2014,400,280,0.04099931,-2.4516,-3.5434,105000
262345,m,91,2007,88,2,1,70.68,2,1,2011,535,625,0.995265706,-1.8393,-0.4455,375000
1087727,m,78,2010,78,13594,1,63.3,13594,0,2014,570,510,0.635978756,0.5454,-0.2859,610000
1237891,m,84.4,2011,73.2,272,2,70,272,0,2015,410,535,0.670743151,0.8784,-0.2859,250000
668682,m,85,2009,84.8,12187,2,75.9,12187,0,2013,460,415,0.377551419,0.3789,0.6721,155000
349723,f,83.66,2008,97.1,2929,2,81.49,2929,0,2012,684,585,0.490636956,0.8128,-0.6035,320000
983779,f,81.8,2010,71,387,2,65.5,387,0,2015,625,390,0.81941653,0.5454,0.8637,240000
955152,m,55.33,2007,60.6,44,2,77.78,44,0,2014,545,380,0.744758354,1.3779,0.4805,240000
908925,f,88.6,2010,90.67,1114,2,86.77,1114,0,2014,670,735,0.783303537,0.5454,-0.4776,300000
975278,f,79.52,2012,57.5,15922,2,64.25,15922,1,2014,455,465,0.842248322,-0.2871,1.247,120000
741590,m,70.76,2010,70.33,474,2,63.5,474,1,2014,375,295,0.694479328,-0.2871,0.2889,335000
1088407,m,90,2009,94.5,3693,2,72.69,3693,0,2013,455,450,0.338786347,-0.2871,0.4805,120000
78777,m,66.5,2003,64.4,1920,2,74.8,1920,0,2010,525,615,0.968237496,1.2808,0.8183,750000
354749,m,82.7,2008,81.42,1263,2,65.41,1263,1,2012,535,325,0.538386893,1.1248,-0.9194,140000
